Timestamp,C3,CZ,C4,FCZ,FC3,CP4,CPZ,CP3,FC4
0.0,-9.991589546203613,-4.1986284255981445,-5.079204559326172,-1.6582255363464355,-5.3185930252075195,-8.627660751342773,-8.979307174682617,-13.095627784729004,-1.452614665031433
0.0025777999544516206,-9.141219139099121,-2.717357635498047,-2.8978147506713867,-1.0933339595794678,-5.187423229217529,-5.668399810791016,-5.843941688537598,-11.519486427307129,-0.19744773209095
0.005844300030730665,-7.930340766906738,-0.8968601822853088,-0.40744319558143616,-0.4126463830471039,-4.693852424621582,-2.478738307952881,-2.5327823162078857,-9.714251518249512,1.2468897104263306
0.008934700046665967,-6.412473678588867,1.1909657716751099,2.2596633434295654,0.4034467339515686,-3.848707914352417,0.8602590560913086,0.8834030628204346,-7.721826553344727,2.8015546798706055
0.011029900051653385,-4.696476459503174,3.3968024253845215,4.911348819732666,1.320573329925537,-2.7299230098724365,4.217219829559326,4.290581703186035,-5.620004177093506,4.333570957183838
0.014038800029084086,-2.928061008453369,5.521688938140869,7.333871364593506,2.2536704540252686,-1.4678705930709839,7.431993007659912,7.543095111846924,-3.5125043392181396,5.683740139007568
0.017068500048480928,-1.2556140422821045,7.35895299911499,9.335005760192871,3.0883474349975586,-0.21416543424129486,10.344168663024902,10.484498023986816,-1.5074824094772339,6.70134973526001
0.019250000012107193,0.18819659948349,8.734366416931152,10.77972412109375,3.7048897743225098,0.8826586008071899,12.820758819580078,12.968774795532227,0.29786258935928345,7.277013778686523
0.02211170003283769,1.3067736625671387,9.540767669677734,11.612553596496582,4.009281158447266,1.7035584449768066,14.77441692352295,14.880470275878906,1.8327581882476807,7.363096237182617
0.025238399975933135,2.0481622219085693,9.757071495056152,11.860953330993652,3.9572818279266357,2.176267147064209,16.17238426208496,16.152502059936523,3.05819034576416,6.983019828796387
0.02805890003219247,2.410496950149536,9.451037406921387,11.625401496887207,3.569218397140503,2.2856688499450684,17.03434181213379,16.779008865356445,3.9745194911956787,6.226925373077393
0.031132600037381053,2.43983793258667,8.765143394470215,11.05836296081543,2.9285051822662354,2.0743863582611084,17.424396514892578,16.821605682373047,4.619344711303711,5.23429536819458
0.033962300047278404,2.220836639404297,7.884737014770508,10.335012435913086,2.1641502380371094,1.632061243057251,17.436553955078125,16.401514053344727,5.059263229370117,4.1681013107299805
0.037109100027009845,1.8636835813522339,7.001193523406982,9.623851776123047,1.420285940170288,1.0764493942260742,17.179351806640625,15.682568550109863,5.378770351409912,3.18580961227417
0.04037980001885444,1.485876202583313,6.270802021026611,9.057677268981934,0.8204692602157593,0.5277066826820374,16.757596969604492,14.839827537536621,5.662258148193359,2.4103472232818604
0.04306619998533279,1.1929048299789429,5.786034107208252,8.714409828186035,0.44075480103492737,0.08454535156488419,16.258895874023438,14.026119232177734,5.978559970855713,1.9107681512832642
0.04625300003681332,1.0601720809936523,5.561397075653076,8.604629516601562,0.29266735911369324,-0.19834467768669128,15.74062442779541,13.340251922607422,6.3663763999938965,1.6926764249801636
0.04855359997600317,1.1243687868118286,5.543153285980225,8.67785930633545,0.32946208119392395,-0.3142204284667969,15.226757049560547,12.811759948730469,6.831923961639404,1.705579400062561
0.05153049994260073,1.3816500902175903,5.634070873260498,8.840206146240234,0.46810972690582275,-0.2989555895328522,14.709364891052246,12.401448249816895,7.352283477783203,1.8611940145492554
0.054542999947443604,1.7908782958984375,5.727308750152588,8.980576515197754,0.61962890625,-0.21432706713676453,14.15811538696289,12.020081520080566,7.88499641418457,2.059948205947876
0.05737499997485429,2.284154176712036,5.7342848777771,8.99487590789795,0.7152879238128662,-0.1271190196275711,13.528643608093262,11.55456829071045,8.379055976867676,2.2114765644073486
0.06055880000349134,2.776401996612549,5.60386848449707,8.811418533325195,0.7248906493186951,-0.09111364185810089,12.777250289916992,10.900390625,8.784629821777344,2.255296468734741
0.06350579997524619,3.1795032024383545,5.3255085945129395,8.401129722595215,0.6575916409492493,-0.1348891705274582,11.869621276855469,9.98543930053711,9.058853149414062,2.166875123977661
