Timestamp,C3,CZ,C4,FCZ,FC3,CP4,CPZ,CP3,FC4
0.0,-2.5848865509033203,-5.362340450286865,-9.983221054077148,-3.2715137004852295,-1.4662929773330688,-12.529438972473145,-8.752209663391113,-3.070357084274292,-5.811016082763672
0.0027121000457555056,-2.756399154663086,-5.242977619171143,-10.345248222351074,-3.1486313343048096,-1.5521994829177856,-13.648770332336426,-9.22248363494873,-3.5823307037353516,-5.725330352783203
0.005630900035612285,-2.831732988357544,-4.920755863189697,-10.477352142333984,-2.9497077465057373,-1.5710331201553345,-14.622339248657227,-9.468011856079102,-4.126604080200195,-5.550718307495117
0.009952299995347857,-2.8427131175994873,-4.4117631912231445,-10.414938926696777,-2.701765775680542,-1.5396305322647095,-15.388483047485352,-9.458453178405762,-4.68748140335083,-5.361713409423828
0.015902400016784668,-2.855752468109131,-3.770062208175659,-10.224438667297363,-2.4424328804016113,-1.4975359439849854,-15.899270057678223,-9.19411849975586,-5.2621989250183105,-5.224809169769287
0.018564900034107268,-2.9539005756378174,-3.0752806663513184,-9.987319946289062,-2.206808567047119,-1.4980031251907349,-16.124807357788086,-8.7012300491333,-5.855710506439209,-5.178817272186279
0.021787500008940697,-3.21016526222229,-2.4109437465667725,-9.778876304626465,-2.0137057304382324,-1.5872035026550293,-16.052404403686523,-8.023270606994629,-6.4705963134765625,-5.224402904510498
0.024177500046789646,-3.6595091819763184,-1.8410650491714478,-9.643653869628906,-1.8558303117752075,-1.7885005474090576,-15.67855167388916,-7.207866668701172,-7.097472667694092,-5.3194050788879395
0.029221200034953654,-4.286208629608154,-1.3937098979949951,-9.578221321105957,-1.7013152837753296,-2.095308542251587,-15.002979278564453,-6.2994513511657715,-7.7093071937561035,-5.385371208190918
0.032241899985820055,-5.024724960327148,-1.0596985816955566,-9.534598350524902,-1.5049229860305786,-2.4723923206329346,-14.031245231628418,-5.33803653717041,-8.26389217376709,-5.3289079666137695
0.035188899957574904,-5.776656150817871,-0.8031709790229797,-9.427595138549805,-1.228529930114746,-2.871248245239258,-12.773702621459961,-4.3617634773254395,-8.713682174682617,-5.070730209350586
0.03815190005116165,-6.437355995178223,-0.582368016242981,-9.15697956085205,-0.8588421940803528,-3.2474560737609863,-11.25076675415039,-3.4104466438293457,-9.01852035522461,-4.571310043334961
0.04116799996700138,-6.926988124847412,-0.37358608841896057,-8.63591194152832,-0.42230233550071716,-3.579308271408081,-9.500798225402832,-2.530656099319458,-9.159882545471191,-3.8468878269195557
0.04393489996436983,-7.213316917419434,-0.1879986822605133,-7.8140363693237305,0.014181018806993961,-3.877688407897949,-7.581543445587158,-1.773724913597107,-9.150206565856934,-2.973452091217041
0.0466259999666363,-7.328480243682861,-0.08172618597745895,-6.6990861892700195,0.34906166791915894,-4.1884846687316895,-5.576833724975586,-1.1966915130615234,-9.039464950561523,-2.074422836303711
0.049612100003287196,-7.362123489379883,-0.14684292674064636,-5.363852024078369,0.4675196409225464,-4.581707000732422,-3.5918264389038086,-0.8549817204475403,-8.906781196594238,-1.2944976091384888
0.05284410004969686,-7.435835361480713,-0.4873347878456116,-3.9382097721099854,0.269992470741272,-5.125050067901611,-1.7428150177001953,-0.7902904748916626,-8.841105461120605,-0.7675751447677612
0.05562939995434135,-7.668208122253418,-1.1875262260437012,-2.587270498275757,-0.30142703652381897,-5.859182834625244,-0.1428983062505722,-1.0195131301879883,-8.914872169494629,-0.5886946320533752
0.058580499957315624,-8.132240295410156,-2.2748122215270996,-1.4739617109298706,-1.2397371530532837,-6.771589756011963,1.1233056783676147,-1.5176395177841187,-9.15485954284668,-0.7902148365974426
0.062115499982610345,-8.82248306274414,-3.6966803073883057,-0.7203088998794556,-2.4658539295196533,-7.783692836761475,2.0190632343292236,-2.210353374481201,-9.520981788635254,-1.3340708017349243
0.0645866000559181,-9.63580322265625,-5.306824684143066,-0.3724009394645691,-3.8316733837127686,-8.751080513000488,2.5761234760284424,-2.9656822681427,-9.894832611083984,-2.119863986968994
0.06761090003419667,-10.3818998336792,-6.877618789672852,-0.3780986964702606,-5.138956546783447,-9.482378005981445,2.902035713195801,-3.6019701957702637,-10.0923490524292,-2.9955873489379883
0.07063400000333786,-10.819334983825684,-8.138460159301758,-0.5946085453033447,-6.174735069274902,-9.780226707458496,3.165433406829834,-3.9148550033569336,-9.899968147277832,-3.7809133529663086
0.07356839999556541,-10.718165397644043,-8.833799362182617,-0.8202708959579468,-6.755416393280029,-9.491161346435547,3.5589427947998047,-3.7211220264434814,-9.129961967468262,-4.297883033752441
0.0765435000648722,-9.931564331054688,-8.793726921081543,-0.8550983667373657,-6.773103713989258,-8.558487892150879,4.243086338043213,-2.9171390533447266,-7.685050964355469,-4.406771659851074
0.07968540000729263,-8.4580078125,-7.995344161987305,-0.5664863586425781,-6.2341461181640625,-7.060697555541992,5.2860493659973145,-1.5304369926452637,-5.6121907234191895,-4.03992223739624
0.08255880000069737,-6.4740142822265625,-6.597079277038574,0.05478344112634659,-5.275029182434082,-5.2219343185424805,6.61643123626709,0.2461167722940445,-3.1296026706695557,-3.227634906768799
0.08564870001282543,-4.309874057769775,-4.920841693878174,0.8790928721427917,-4.142571926116943,-3.3769264221191406,8.01867961883545,2.073126792907715,-0.5978525280952454,-2.102195978164673
0.08849870006088167,-2.383794069290161,-3.3897175788879395,1.6664787530899048,-3.142915964126587,-1.9027314186096191,9.172266006469727,3.525977373123169,1.5496611595153809,-0.8783429265022278
0.09147069999016821,-1.0903773307800293,-2.42128324508667,2.137085199356079,-2.563676118850708,-1.1227054595947266,9.735376358032227,4.200934886932373,2.917107582092285,0.1949581354856491
0.0943342000246048,-0.6893107891082764,-2.3127646446228027,2.0639209747314453,-2.5920040607452393,-1.2155749797821045,9.450752258300781,3.832242727279663,3.260302782058716,0.8991819024085999
0.09721330006141216,-1.223422884941101,-3.1516916751861572,1.3576338291168213,-3.254840135574341,-2.1571366786956787,8.235064506530762,2.383561849594116,2.567903995513916,1.1081597805023193
0.10010439995676279,-2.4939804077148438,-4.779513359069824,0.10996468365192413,-4.401605606079102,-3.7128758430480957,6.2268500328063965,0.0805925726890564,1.084344744682312,0.8268234729766846
0.1026282999664545,-4.10713529586792,-6.827508449554443,-1.4198309183120728,-5.739114761352539,-5.492460250854492,3.765327215194702,-2.6310110092163086,-0.7419484257698059,0.19194616377353668
0.10560740006621927,-5.586488246917725,-8.820182800292969,-2.883086919784546,-6.915969371795654,-7.053320407867432,1.3010435104370117,-5.2004523277282715,-2.378352403640747,-0.5737334489822388
0.1086186000611633,-6.501175880432129,-10.306313514709473,-3.9453210830688477,-7.621772289276123,-8.015582084655762,-0.7308099269866943,-7.119537830352783,-3.3518996238708496,-1.2287261486053467
0.11185560002923012,-6.5896477699279785,-10.984757423400879,-4.3891119956970215,-7.677300453186035,-8.163902282714844,-2.0324323177337646,-8.060375213623047,-3.3804092407226562,-1.5868922472000122
0.11469519999809563,-5.823482990264893,-10.783798217773438,-4.186357498168945,-7.084140300750732,-7.494511604309082,-2.531806230545044,-7.9614949226379395,-2.4481773376464844,-1.578445553779602
