Timestamp,C3,CZ,C4,FCZ,FC3,CP4,CPZ,CP3,FC4
0.0,1.1290066242218018,-0.7262454628944397,-1.7012304067611694,2.7220795154571533,2.582005739212036,-1.5205974578857422,-1.0412369966506958,1.0733634233474731,0.9540931582450867
0.003145500086247921,1.4618775844573975,-1.5529000759124756,-2.905946731567383,2.0271503925323486,2.5242843627929688,-2.303189754486084,-1.556817650794983,1.3293735980987549,-0.29227036237716675
0.00608349998947233,1.6161446571350098,-2.388819932937622,-3.9824771881103516,1.1836549043655396,2.229370355606079,-2.985647201538086,-2.2036709785461426,1.544058084487915,-1.6299721002578735
0.0091594000114128,1.4881591796875,-3.3051645755767822,-4.913039207458496,0.17056754231452942,1.6104495525360107,-3.657050609588623,-3.08014178276062,1.660330891609192,-3.005303144454956
0.012005000025965273,1.0340831279754639,-4.349297523498535,-5.728735446929932,-1.0118298530578613,0.6461793780326843,-4.429612636566162,-4.23222017288208,1.6153361797332764,-4.3702073097229
0.015045000007376075,0.282301664352417,-5.525975227355957,-6.493664741516113,-2.3334383964538574,-0.6032044291496277,-5.403378486633301,-5.635061264038086,1.3578969240188599,-5.682037830352783
0.017952000023797154,-0.6829521059989929,-6.796520709991455,-7.278660297393799,-3.7359719276428223,-2.0124688148498535,-6.63381814956665,-7.196009635925293,0.8604386448860168,-6.901869297027588
0.021740199998021126,-1.7313756942749023,-8.080750465393066,-8.124273300170898,-5.136562347412109,-3.4128260612487793,-8.1029052734375,-8.767253875732422,0.1437656432390213,-7.98654317855835
0.024885500082746148,-2.732877492904663,-9.278852462768555,-9.020011901855469,-6.444150447845459,-4.640439510345459,-9.714688301086426,-10.180031776428223,-0.7262766361236572,-8.890358924865723
0.027892000041902065,-3.5781118869781494,-10.290281295776367,-9.892309188842773,-7.572137832641602,-5.568110942840576,-11.30669116973877,-11.277798652648926,-1.642903208732605,-9.562978744506836
0.030856900033541024,-4.200464248657227,-11.036559104919434,-10.620696067810059,-8.455735206604004,-6.133995056152344,-12.684295654296875,-11.94757080078125,-2.4804439544677734,-9.958348274230957
0.03390919999219477,-4.586038589477539,-11.477723121643066,-11.076186180114746,-9.065145492553711,-6.351987361907959,-13.66910457611084,-12.145285606384277,-3.1307849884033203,-10.05439281463623
0.03711460006888956,-4.7664313316345215,-11.6151704788208,-11.160057067871094,-9.40556812286377,-6.2961812019348145,-14.139408111572266,-11.898341178894043,-3.531829357147217,-9.860965728759766
0.04023709998000413,-4.803499221801758,-11.481668472290039,-10.832488059997559,-9.508711814880371,-6.075537204742432,-14.054383277893066,-11.292868614196777,-3.6833553314208984,-9.419812202453613
0.04309460008516908,-4.766374588012695,-11.124744415283203,-10.128079414367676,-9.41866397857666,-5.8035149574279785,-13.45678424835205,-10.449173927307129,-3.6451737880706787,-8.800206184387207
