Timestamp,TP9,AF7,AF8,TP10,Right AUX
0.0,-1000.0,-1000.0,62.5,304.6875,852.05078125
0.00390625,-204.1015625,-247.0703125,-778.3203125,-960.44921875,-59.5703125
0.0078125,-944.82421875,-987.3046875,-861.328125,-1000.0,-977.5390625
0.01171875,877.9296875,960.44921875,-182.6171875,-152.83203125,-1000.0
0.015625,-454.58984375,-316.40625,563.4765625,-818.84765625,212.40234375
0.01953125,-1000.0,-1000.0,171.875,478.02734375,940.4296875
0.0234375,-190.4296875,-301.26953125,-633.7890625,-883.30078125,123.046875
0.02734375,965.8203125,903.3203125,-861.81640625,-1000.0,-902.83203125
0.03125,-968.75,-923.33984375,-331.54296875,-231.4453125,-1000.0
0.03515625,-158.203125,-63.96484375,395.5078125,-890.13671875,38.0859375
0.0390625,-1000.0,-1000.0,335.44921875,694.82421875,914.55078125
0.04296875,-460.44921875,-579.1015625,-447.265625,-694.82421875,234.86328125
0.06100010871887207,872.0703125,770.5078125,-967.7734375,-1000.0,-797.8515625
0.06490635871887207,-894.53125,-854.4921875,-516.11328125,-197.265625,-1000.0
0.06881260871887207,-1.46484375,97.65625,331.0546875,-958.984375,-5.859375
0.07271885871887207,-1000.0,-1000.0,440.91796875,930.6640625,717.28515625
0.07662510871887207,-692.3828125,-835.9375,-396.484375,-383.30078125,132.32421875
0.08053135871887207,656.73828125,490.72265625,-953.125,-1000.0,-580.56640625
0.08443760871887207,-823.2421875,-797.8515625,-451.171875,-119.140625,-1000.0
0.08834385871887207,165.0390625,147.4609375,307.12890625,979.00390625,10.25390625
0.09225010871887207,-1000.0,-1000.0,504.39453125,-954.1015625,719.7265625
0.09615635871887207,-957.51953125,-1000.0,-274.4140625,-73.2421875,286.62109375
0.10006260871887207,334.9609375,190.4296875,-963.37890625,-1000.0,-324.21875
0.10396885871887207,-778.3203125,-769.53125,-631.8359375,-367.1875,-1000.0
0.08899998664855957,142.08984375,141.11328125,105.46875,915.52734375,-150.390625
0.09290623664855957,-1000.0,-1000.0,565.4296875,-899.4140625,819.82421875
0.09681248664855957,-1000.0,-1000.0,-138.18359375,118.1640625,674.8046875
0.10071873664855957,71.77734375,-20.99609375,-960.44921875,-1000.0,-29.296875
0.10462498664855957,-769.04296875,-778.3203125,-692.3828125,-565.91796875,-1000.0
0.10853123664855957,140.625,214.84375,64.453125,816.40625,-235.83984375
0.11243748664855957,-1000.0,-999.0234375,648.92578125,-856.4453125,860.3515625
0.11634373664855957,-1000.0,-1000.0,-95.703125,184.5703125,800.29296875
0.12024998664855957,-110.83984375,-200.1953125,-974.609375,-1000.0,135.25390625
0.12415623664855957,-792.48046875,-821.2890625,-735.83984375,-844.7265625,-1000.0
0.12806248664855957,314.94140625,406.73828125,22.94921875,508.7890625,-324.21875
