Timestamp,TP9,AF7,AF8,TP10,Right AUX
0.0,-386.71875,-675.78125,-722.16796875,-1000.0,398.92578125
0.00390625,916.9921875,683.59375,576.66015625,-187.98828125,-911.62109375
0.0078125,-896.97265625,-830.078125,990.72265625,-914.55078125,-1000.0
0.01171875,219.23828125,170.41015625,-98.14453125,808.59375,-137.20703125
0.015625,-1000.0,-1000.0,-1000.0,-537.59765625,-843.26171875
0.01953125,-580.56640625,-924.31640625,-812.98828125,-1000.0,590.33203125
0.0234375,823.2421875,385.7421875,455.56640625,-180.17578125,-782.2265625
0.02734375,-859.86328125,-783.203125,-943.84765625,-988.76953125,-1000.0
0.03125,184.08203125,144.04296875,-12.20703125,-977.05078125,-212.40234375
0.03515625,-1000.0,-1000.0,-1000.0,-184.5703125,-927.734375
0.0390625,-839.84375,-1000.0,-925.78125,-1000.0,823.73046875
0.04296875,501.953125,90.33203125,217.28515625,-170.8984375,-518.06640625
0.029999971389770508,-797.36328125,-765.625,-950.1953125,998.53515625,-1000.0
0.03390622138977051,247.55859375,180.17578125,106.93359375,-940.4296875,-182.12890625
0.03781247138977051,-1000.0,-1000.0,-1000.0,1.953125,-983.88671875
0.04171872138977051,-1000.0,-1000.0,-1000.0,-1000.0,-996.09375
0.04562497138977051,168.45703125,-107.91015625,-54.19921875,-278.3203125,-196.77734375
0.04953122138977051,-832.51953125,-795.8984375,997.55859375,961.42578125,-1000.0
0.05343747138977051,342.7734375,368.65234375,94.23828125,-915.0390625,-225.09765625
0.05734372138977051,-899.90234375,-937.5,-975.09765625,134.27734375,977.05078125
0.06124997138977051,-1000.0,-1000.0,-1000.0,-1000.0,-934.5703125
0.06515622138977051,29.296875,-244.140625,-237.3046875,-479.00390625,28.80859375
0.06906247138977051,-834.47265625,-854.98046875,-937.01171875,873.046875,-1000.0
0.07296872138977051,659.66796875,554.6875,233.3984375,-876.953125,-417.96875
0.08999991416931152,-693.359375,-844.23828125,-976.07421875,203.125,893.5546875
0.09390616416931152,-1000.0,-1000.0,-1000.0,-1000.0,-888.18359375
0.09781241416931152,-104.4921875,-219.23828125,-271.97265625,-719.7265625,178.22265625
0.10171866416931152,-908.203125,-915.52734375,-960.44921875,672.36328125,-1000.0
0.10562491416931152,835.9375,785.15625,401.85546875,-827.63671875,-636.71875
0.10953116416931152,-474.609375,-575.68359375,-814.94140625,167.96875,754.39453125
0.11343741416931152,-1000.0,-1000.0,-1000.0,-1000.0,-845.21484375
0.11734366416931152,-180.17578125,-196.2890625,-251.953125,-928.7109375,177.734375
0.12124991416931152,-987.79296875,-981.4453125,955.078125,364.74609375,-1000.0
0.12515616416931152,-977.5390625,984.86328125,665.0390625,-781.73828125,-879.39453125
0.12906241416931152,-184.5703125,-235.83984375,-432.6171875,248.046875,453.61328125
0.13296866416931152,-1000.0,-1000.0,-1000.0,-1000.0,-793.9453125
0.11999988555908203,-169.43359375,-342.7734375,-451.171875,-1000.0,148.4375
