Timestamp,TP9,AF7,AF8,TP10,Right AUX
0.0,304.6875,-45.8984375,-1000.0,801.26953125,807.12890625
0.00390625,-857.421875,-915.52734375,-834.9609375,-944.82421875,-604.00390625
0.0078125,804.19921875,827.63671875,92.28515625,-313.96484375,-1000.0
0.01171875,-554.6875,-537.109375,665.52734375,-1000.0,-612.3046875
0.015625,-1000.0,-1000.0,-223.14453125,-720.21484375,865.234375
0.01953125,3.90625,-411.62109375,-989.2578125,662.59765625,902.83203125
0.0234375,-897.4609375,948.2421875,-843.75,-854.4921875,-590.33203125
0.02734375,812.98828125,916.50390625,85.9375,-31.25,-1000.0
0.03125,-544.43359375,-487.79296875,637.20703125,-1000.0,-756.8359375
0.03515625,-1000.0,-1000.0,-153.3203125,-845.21484375,731.4453125
0.0390625,-375.0,-639.16015625,-932.6171875,512.20703125,953.125
0.04296875,946.77734375,789.0625,-996.58203125,-809.08203125,-577.63671875
0.05799984931945801,965.33203125,-953.61328125,-246.09375,359.375,-1000.0
0.06190609931945801,-406.25,-345.21484375,611.328125,-1000.0,-814.453125
0.06581234931945801,-1000.0,-1000.0,13.671875,-895.01953125,605.95703125
0.06971859931945801,-508.30078125,-659.66796875,-901.85546875,535.64453125,966.30859375
0.07362484931945801,831.0546875,670.41015625,-1000.0,-833.0078125,-435.546875
0.07753109931945801,-941.40625,-883.30078125,-308.10546875,618.1640625,-1000.0
0.08143734931945801,-243.1640625,-105.46875,616.2109375,-875.9765625,-854.00390625
0.08534359931945801,-1000.0,-1000.0,112.3046875,-942.87109375,541.015625
0.08924984931945801,-715.33203125,-840.8203125,-875.0,561.5234375,-858.3984375
0.09315609931945801,669.921875,529.78515625,-1000.0,-858.3984375,-199.70703125
0.09706234931945801,-853.515625,-821.77734375,-435.05859375,720.21484375,-1000.0
0.10096859931945801,3.90625,189.94140625,510.7421875,-729.98046875,-860.3515625
0.10399985313415527,-1000.0,-1000.0,229.4921875,-1000.0,473.14453125
0.10790610313415527,-850.5859375,-875.48828125,-807.6171875,396.97265625,-807.12890625
0.11181235313415527,514.6484375,527.34375,-1000.0,-865.234375,201.66015625
0.11571860313415527,-810.546875,-823.2421875,-546.38671875,816.40625,-1000.0
0.11962485313415527,358.3984375,491.2109375,465.33203125,-575.68359375,-951.66015625
0.12353110313415527,-1000.0,-927.734375,432.12890625,-1000.0,412.59765625
0.12743735313415527,-894.53125,-944.82421875,-696.77734375,235.83984375,-804.6875
0.13134360313415527,535.64453125,512.6953125,-1000.0,-857.421875,359.86328125
0.13524985313415527,-835.9375,-843.26171875,-594.23828125,805.6640625,-959.9609375
0.13915610313415527,631.34765625,680.6640625,471.6796875,-553.22265625,-1000.0
0.14306235313415527,-865.72265625,-761.71875,535.15625,-1000.0,347.16796875
0.14696860313415527,-945.80078125,-1000.0,-657.2265625,-50.29296875,-815.4296875
0.14800000190734863,565.4296875,383.7890625,-1000.0,-911.62109375,585.9375
0.15190625190734863,-870.1171875,-854.4921875,-702.63671875,820.80078125,-754.39453125
0.15581250190734863,764.16015625,777.83203125,286.62109375,-548.33984375,-1000.0
0.15971875190734863,-682.12890625,-620.60546875,543.45703125,-1000.0,-79.58984375
0.16362500190734863,-1000.0,-1000.0,-548.828125,-376.46484375,-920.41015625
0.16753125190734863,399.90234375,214.35546875,-1000.0,943.359375,680.6640625
0.17143750190734863,-860.83984375,-858.88671875,-751.46484375,973.14453125,-629.39453125
0.17534375190734863,810.05859375,801.7578125,187.5,-392.578125,-1000.0
0.17925000190734863,-575.68359375,-546.875,644.04296875,-1000.0,-455.56640625
0.18315625190734863,-1000.0,-1000.0,-230.95703125,-536.62109375,952.1484375
0.18706250190734863,278.80859375,-149.4140625,-971.19140625,806.15234375,839.35546875
0.19096875190734863,-874.51171875,-949.21875,-891.6015625,-927.734375,-592.28515625
0.1940000057220459,814.453125,847.16796875,62.98828125,-229.98046875,-1000.0
0.1979062557220459,-558.10546875,-529.78515625,663.57421875,-1000.0,-680.17578125
0.2018125057220459,-1000.0,-1000.0,-229.4921875,-773.4375,817.87109375
0.2057187557220459,-20.5078125,-484.375,-977.05078125,603.02734375,914.55078125
0.2096250057220459,-909.1796875,905.2734375,-922.36328125,-835.44921875,-596.6796875
0.2135312557220459,831.0546875,951.66015625,-66.89453125,47.36328125,-1000.0
0.2174375057220459,-523.92578125,-450.68359375,651.85546875,-1000.0,-742.67578125
0.2213437557220459,-1000.0,-1000.0,-103.515625,-856.93359375,724.609375
0.2252500057220459,-376.46484375,-665.52734375,-922.36328125,518.5546875,994.62890625
0.2291562557220459,943.359375,754.39453125,-996.09375,-810.546875,-504.39453125
0.2330625057220459,966.796875,-931.15234375,-263.18359375,358.88671875,-1000.0
0.2369687557220459,-386.71875,-272.4609375,603.515625,-1000.0,-829.58984375
0.23799991607666016,-1000.0,-1000.0,83.49609375,-894.53125,597.16796875
0.24190616607666016,-634.765625,-791.015625,-870.1171875,536.1328125,-927.734375
0.24581241607666016,768.5546875,599.609375,-1000.0,-834.47265625,-392.578125
0.24971866607666016,-905.76171875,-852.5390625,-352.5390625,630.859375,-1000.0
0.25362491607666016,-220.21484375,-53.22265625,605.95703125,-863.28125,-843.26171875
0.25753116607666016,-1000.0,-1000.0,187.98828125,-953.61328125,533.203125
0.26143741607666016,-767.578125,-850.09765625,-848.14453125,553.7109375,-849.12109375
0.26534366607666016,593.75,518.5546875,-1000.0,-868.1640625,-153.3203125
0.26924991607666016,-826.66015625,-817.3828125,-341.30859375,764.6484375,-1000.0
0.27315616607666016,165.0390625,288.0859375,556.640625,-682.12890625,-892.578125
0.27706241607666016,-1000.0,-1000.0,256.8359375,-1000.0,451.66015625
0.28096866607666016,-866.2109375,-887.6953125,-773.4375,399.4140625,-816.40625
0.2849998474121094,519.53125,533.203125,-1000.0,-864.2578125,84.9609375
0.2889060974121094,-816.89453125,-829.58984375,-577.1484375,813.96484375,-1000.0
0.2928123474121094,521.484375,569.3359375,446.2890625,-570.80078125,-953.61328125
0.2967185974121094,-940.91796875,-874.51171875,465.8203125,-1000.0,356.93359375
0.3006248474121094,-922.8515625,-980.46875,-687.5,205.078125,-797.36328125
0.3045310974121094,550.29296875,485.83984375,-1000.0,-856.93359375,459.47265625
0.3084373474121094,-848.14453125,-849.12109375,-611.81640625,799.31640625,-876.46484375
0.3123435974121094,674.31640625,715.8203125,419.921875,-542.96875,-1000.0
0.3162498474121094,-826.171875,-717.7734375,492.1875,-1000.0,135.7421875
0.3201560974121094,-956.0546875,-1000.0,-650.390625,-192.87109375,-842.28515625
0.3240623474121094,568.84765625,350.09765625,-1000.0,-957.03125,666.9921875
0.3279685974121094,-872.55859375,-856.4453125,-626.953125,851.07421875,-700.68359375
0.3280000686645508,771.484375,789.55078125,367.67578125,-522.94921875,-1000.0
0.3319063186645508,-671.875,-592.28515625,548.828125,-1000.0,-231.93359375
0.3358125686645508,-1000.0,-1000.0,-555.6640625,-565.4296875,-963.8671875
0.3397188186645508,398.92578125,117.1875,-1000.0,861.328125,804.19921875
0.3436250686645508,-864.74609375,-878.90625,-760.7421875,-999.0234375,-598.6328125
0.3475313186645508,812.98828125,810.546875,167.48046875,-403.3203125,-1000.0
0.3514375686645508,-571.2890625,-545.41015625,661.1328125,-1000.0,-499.51171875
0.3553438186645508,-1000.0,-1000.0,-152.34375,-678.7109375,926.7578125
0.3592500686645508,205.078125,-235.83984375,-944.3359375,728.515625,847.65625
0.3631563186645508,-857.421875,-977.5390625,-924.31640625,-895.01953125,-599.609375
0.3670625686645508,798.33984375,867.1875,0.0,-224.12109375,-1000.0
0.3709688186645508,-542.96875,-515.625,641.11328125,-1000.0,-707.51953125
0.37599992752075195,-1000.0,-1000.0,-197.75390625,-778.80859375,790.52734375
0.37990617752075195,-188.4765625,-548.828125,-962.890625,579.58984375,926.26953125
0.38381242752075195,-970.21484375,865.234375,-946.2890625,-823.2421875,-594.7265625
0.38771867752075195,890.13671875,983.88671875,-158.203125,165.0390625,-1000.0
0.39162492752075195,-463.37890625,-416.9921875,614.2578125,-1000.0,-786.62109375
0.39553117752075195,-1000.0,-1000.0,-26.85546875,-865.234375,646.97265625
0.39943742752075195,-539.55078125,-702.1484375,-901.3671875,519.04296875,-939.94140625
0.40334367752075195,857.421875,710.44921875,-1000.0,-816.89453125,-399.90234375
0.40724992752075195,-970.21484375,-905.76171875,-282.2265625,548.828125,-1000.0
